"File","nocrypt-Owner-600-0.sca",
"Run","Owner-600-0-20110908-17:16:34-5904",
"Module","latency:stats:count","latency:stats:mean"
"UCACnet.owner[0]",192,39.8792
"UCACnet.owner[1]",195,39.898
"UCACnet.owner[2]",191,39.8719
"UCACnet.owner[3]",192,39.8926
"UCACnet.owner[4]",196,39.8698
"UCACnet.owner[5]",191,39.8843
"UCACnet.owner[6]",195,39.8764
"UCACnet.owner[7]",191,39.8901
"UCACnet.owner[8]",194,39.8853
"UCACnet.owner[9]",195,39.8506
"UCACnet.owner[10]",190,39.8777
"UCACnet.owner[11]",195,39.8722
"UCACnet.owner[12]",186,39.841
"UCACnet.owner[13]",196,39.8714
"UCACnet.owner[14]",194,39.8579
"UCACnet.owner[15]",193,39.7315
"UCACnet.owner[16]",189,39.8478
"UCACnet.owner[17]",195,39.8259
"UCACnet.owner[18]",194,39.8177
"UCACnet.owner[19]",189,39.8679
"UCACnet.owner[20]",199,39.8294
"UCACnet.owner[21]",194,39.8766
"UCACnet.owner[22]",196,39.85
"UCACnet.owner[23]",185,39.863
"UCACnet.owner[24]",190,39.8602
"UCACnet.owner[25]",189,39.8597
"UCACnet.owner[26]",194,39.8782
"UCACnet.owner[27]",194,39.866
"UCACnet.owner[28]",195,39.7721
"UCACnet.owner[29]",196,39.8325
"UCACnet.owner[30]",197,39.7434
"UCACnet.owner[31]",192,39.8514
"UCACnet.owner[32]",192,39.7497
"UCACnet.owner[33]",193,39.8408
"UCACnet.owner[34]",191,39.844
"UCACnet.owner[35]",196,39.8279
"UCACnet.owner[36]",190,39.8568
"UCACnet.owner[37]",197,39.82
"UCACnet.owner[38]",196,39.8688
"UCACnet.owner[39]",189,39.8791
"UCACnet.owner[40]",192,39.853
"UCACnet.owner[41]",195,39.8463
"UCACnet.owner[42]",194,39.8821
"UCACnet.owner[43]",195,39.8752
"UCACnet.owner[44]",195,39.8301
"UCACnet.owner[45]",193,39.8476
"UCACnet.owner[46]",196,39.884
"UCACnet.owner[47]",198,39.8809
"UCACnet.owner[48]",195,39.8189
"UCACnet.owner[49]",196,39.8707
"UCACnet.owner[50]",193,39.8639
"UCACnet.owner[51]",195,39.8484
"UCACnet.owner[52]",195,39.7911
"UCACnet.owner[53]",193,39.8123
"UCACnet.owner[54]",194,39.8608
"UCACnet.owner[55]",195,39.8897
"UCACnet.owner[56]",190,39.8515
"UCACnet.owner[57]",197,39.8365
"UCACnet.owner[58]",192,39.8573
"UCACnet.owner[59]",192,39.8595
"UCACnet.owner[60]",193,39.8138
"UCACnet.owner[61]",193,39.7907
"UCACnet.owner[62]",187,39.8762
"UCACnet.owner[63]",197,39.8967
"UCACnet.owner[64]",192,39.8376
"UCACnet.owner[65]",194,39.8378
"UCACnet.owner[66]",193,39.8887
"UCACnet.owner[67]",197,39.7991
"UCACnet.owner[68]",192,39.7488
"UCACnet.owner[69]",200,39.8544
"UCACnet.owner[70]",198,39.867
"UCACnet.owner[71]",194,39.8036
"UCACnet.owner[72]",194,39.8604
"UCACnet.owner[73]",193,39.8425
"UCACnet.owner[74]",197,39.8375
"UCACnet.owner[75]",186,39.8727
"UCACnet.owner[76]",189,39.908
"UCACnet.owner[77]",193,39.8864
"UCACnet.owner[78]",197,39.8697
"UCACnet.owner[79]",197,39.8332
"UCACnet.owner[80]",196,39.8608
"UCACnet.owner[81]",195,39.846
"UCACnet.owner[82]",192,39.8301
"UCACnet.owner[83]",190,39.86
"UCACnet.owner[84]",193,39.839
"UCACnet.owner[85]",193,39.7628
"UCACnet.owner[86]",193,39.7435
"UCACnet.owner[87]",192,39.8926
"UCACnet.owner[88]",195,39.8315
"UCACnet.owner[89]",191,39.868
"UCACnet.owner[90]",190,39.919
"UCACnet.owner[91]",185,39.819
"UCACnet.owner[92]",195,39.809
"UCACnet.owner[93]",197,39.8652
"UCACnet.owner[94]",194,39.8009
"UCACnet.owner[95]",192,39.8921
"UCACnet.owner[96]",193,39.8408
"UCACnet.owner[97]",191,39.9005
"UCACnet.owner[98]",194,39.8358
"UCACnet.owner[99]",194,39.8558
"UCACnet.owner[100]",195,39.8703
"UCACnet.owner[101]",195,39.7805
"UCACnet.owner[102]",191,39.8651
"UCACnet.owner[103]",196,39.8577
"UCACnet.owner[104]",191,39.9007
"UCACnet.owner[105]",192,39.8597
"UCACnet.owner[106]",196,39.8021
"UCACnet.owner[107]",196,39.8496
"UCACnet.owner[108]",193,39.786
"UCACnet.owner[109]",197,39.8397
"UCACnet.owner[110]",192,39.8262
"UCACnet.owner[111]",188,39.8789
"UCACnet.owner[112]",194,39.898
"UCACnet.owner[113]",195,39.8606
"UCACnet.owner[114]",191,39.8236
"UCACnet.owner[115]",191,39.9009
"UCACnet.owner[116]",198,39.8383
"UCACnet.owner[117]",199,39.8497
"UCACnet.owner[118]",194,39.8584
"UCACnet.owner[119]",190,39.8862
"UCACnet.owner[120]",193,39.8117
"UCACnet.owner[121]",197,39.8468
"UCACnet.owner[122]",195,39.7905
"UCACnet.owner[123]",195,39.8876
"UCACnet.owner[124]",192,39.89
"UCACnet.owner[125]",194,39.8631
"UCACnet.owner[126]",191,39.8093
"UCACnet.owner[127]",194,39.8705
"UCACnet.owner[128]",194,39.7957
"UCACnet.owner[129]",190,39.8745
"UCACnet.owner[130]",191,39.8719
"UCACnet.owner[131]",195,39.8467
"UCACnet.owner[132]",196,39.8653
"UCACnet.owner[133]",194,39.7687
"UCACnet.owner[134]",193,39.8258
"UCACnet.owner[135]",194,39.8465
"UCACnet.owner[136]",194,39.8707
"UCACnet.owner[137]",189,39.8599
"UCACnet.owner[138]",192,39.7897
"UCACnet.owner[139]",194,39.8434
"UCACnet.owner[140]",192,39.7853
"UCACnet.owner[141]",198,39.9076
"UCACnet.owner[142]",189,39.8138
"UCACnet.owner[143]",191,39.8594
"UCACnet.owner[144]",190,39.846
"UCACnet.owner[145]",197,39.7847
"UCACnet.owner[146]",195,39.8505
"UCACnet.owner[147]",195,39.883
"UCACnet.owner[148]",195,39.8996
"UCACnet.owner[149]",191,39.7485
"UCACnet.owner[150]",195,39.734
"UCACnet.owner[151]",194,39.8479
"UCACnet.owner[152]",188,39.8512
"UCACnet.owner[153]",193,39.8753
"UCACnet.owner[154]",191,39.8136
"UCACnet.owner[155]",199,39.8723
"UCACnet.owner[156]",193,39.829
"UCACnet.owner[157]",195,39.9236
"UCACnet.owner[158]",194,39.8036
"UCACnet.owner[159]",194,39.8806
"UCACnet.owner[160]",188,39.9092
"UCACnet.owner[161]",194,39.8833
"UCACnet.owner[162]",196,39.8647
"UCACnet.owner[163]",195,39.8843
"UCACnet.owner[164]",192,39.7643
"UCACnet.owner[165]",199,39.8418
"UCACnet.owner[166]",193,39.8332
"UCACnet.owner[167]",194,39.8472
"UCACnet.owner[168]",190,39.8817
"UCACnet.owner[169]",197,39.8393
"UCACnet.owner[170]",191,39.8009
"UCACnet.owner[171]",194,39.8404
"UCACnet.owner[172]",198,39.828
"UCACnet.owner[173]",189,39.8585
"UCACnet.owner[174]",196,39.809
"UCACnet.owner[175]",194,39.864
"UCACnet.owner[176]",188,39.8656
"UCACnet.owner[177]",192,39.7988
"UCACnet.owner[178]",197,39.8696
"UCACnet.owner[179]",194,39.8891
"UCACnet.owner[180]",194,39.8444
"UCACnet.owner[181]",193,39.7214
"UCACnet.owner[182]",192,39.8855
"UCACnet.owner[183]",196,39.8541
"UCACnet.owner[184]",194,39.7991
"UCACnet.owner[185]",190,39.8751
"UCACnet.owner[186]",197,39.8643
"UCACnet.owner[187]",191,39.8553
"UCACnet.owner[188]",189,39.8825
"UCACnet.owner[189]",193,39.8442
"UCACnet.owner[190]",195,39.834
"UCACnet.owner[191]",196,39.8631
"UCACnet.owner[192]",195,39.8762
"UCACnet.owner[193]",192,39.8554
"UCACnet.owner[194]",194,39.7612
"UCACnet.owner[195]",196,39.7922
"UCACnet.owner[196]",193,39.8865
"UCACnet.owner[197]",197,39.8444
"UCACnet.owner[198]",193,39.7306
"UCACnet.owner[199]",197,39.7845
"UCACnet.owner[200]",193,39.8516
"UCACnet.owner[201]",191,39.8927
"UCACnet.owner[202]",199,39.8525
"UCACnet.owner[203]",196,39.8864
"UCACnet.owner[204]",186,39.908
"UCACnet.owner[205]",194,39.8439
"UCACnet.owner[206]",190,39.9116
"UCACnet.owner[207]",191,39.8739
"UCACnet.owner[208]",193,39.812
"UCACnet.owner[209]",195,39.8948
"UCACnet.owner[210]",187,39.8512
"UCACnet.owner[211]",191,39.8796
"UCACnet.owner[212]",188,39.8333
"UCACnet.owner[213]",196,39.8693
"UCACnet.owner[214]",195,39.8537
"UCACnet.owner[215]",190,39.8264
"UCACnet.owner[216]",199,39.8062
"UCACnet.owner[217]",193,39.8227
"UCACnet.owner[218]",190,39.8956
"UCACnet.owner[219]",194,39.8708
"UCACnet.owner[220]",194,39.8614
"UCACnet.owner[221]",194,39.8257
"UCACnet.owner[222]",195,39.8439
"UCACnet.owner[223]",192,39.8792
"UCACnet.owner[224]",193,39.8586
"UCACnet.owner[225]",196,39.7958
"UCACnet.owner[226]",188,39.8396
"UCACnet.owner[227]",195,39.8627
"UCACnet.owner[228]",191,39.8457
"UCACnet.owner[229]",197,39.8774
"UCACnet.owner[230]",196,39.877
"UCACnet.owner[231]",196,39.8609
"UCACnet.owner[232]",199,39.879
"UCACnet.owner[233]",194,39.8299
"UCACnet.owner[234]",194,39.8698
"UCACnet.owner[235]",195,39.8116
"UCACnet.owner[236]",197,39.8452
"UCACnet.owner[237]",198,39.8177
"UCACnet.owner[238]",198,39.8682
"UCACnet.owner[239]",191,39.8572
"UCACnet.owner[240]",192,39.8984
"UCACnet.owner[241]",189,39.8509
"UCACnet.owner[242]",192,39.8483
"UCACnet.owner[243]",193,39.8752
"UCACnet.owner[244]",192,39.8676
"UCACnet.owner[245]",194,39.808
"UCACnet.owner[246]",189,39.8781
"UCACnet.owner[247]",199,39.8661
"UCACnet.owner[248]",190,39.834
"UCACnet.owner[249]",194,39.8632
"UCACnet.owner[250]",195,39.8445
"UCACnet.owner[251]",191,39.8495
"UCACnet.owner[252]",190,39.7325
"UCACnet.owner[253]",192,39.8709
"UCACnet.owner[254]",191,39.8443
"UCACnet.owner[255]",190,39.8689
"UCACnet.owner[256]",194,39.9176
"UCACnet.owner[257]",191,39.8579
"UCACnet.owner[258]",191,39.8291
"UCACnet.owner[259]",188,39.8559
"UCACnet.owner[260]",193,39.9054
"UCACnet.owner[261]",191,39.837
"UCACnet.owner[262]",193,39.8834
"UCACnet.owner[263]",194,39.8609
"UCACnet.owner[264]",194,39.8239
"UCACnet.owner[265]",190,39.7661
"UCACnet.owner[266]",189,39.8859
"UCACnet.owner[267]",193,39.8121
"UCACnet.owner[268]",193,39.889
"UCACnet.owner[269]",189,39.8686
"UCACnet.owner[270]",188,39.8767
"UCACnet.owner[271]",194,39.8859
"UCACnet.owner[272]",192,39.8556
"UCACnet.owner[273]",198,39.7422
"UCACnet.owner[274]",198,39.8638
"UCACnet.owner[275]",193,39.869
"UCACnet.owner[276]",190,39.893
"UCACnet.owner[277]",196,39.8353
"UCACnet.owner[278]",189,39.8715
"UCACnet.owner[279]",196,39.8269
"UCACnet.owner[280]",192,39.8123
"UCACnet.owner[281]",193,39.8426
"UCACnet.owner[282]",194,39.847
"UCACnet.owner[283]",189,39.7728
"UCACnet.owner[284]",201,39.8068
"UCACnet.owner[285]",190,39.8576
"UCACnet.owner[286]",190,39.8455
"UCACnet.owner[287]",196,39.8218
"UCACnet.owner[288]",194,39.8879
"UCACnet.owner[289]",191,39.8187
"UCACnet.owner[290]",191,39.8784
"UCACnet.owner[291]",191,39.8794
"UCACnet.owner[292]",186,39.7887
"UCACnet.owner[293]",199,39.7939
"UCACnet.owner[294]",192,39.8936
"UCACnet.owner[295]",197,39.8381
"UCACnet.owner[296]",192,39.8981
"UCACnet.owner[297]",196,39.8563
"UCACnet.owner[298]",192,39.8819
"UCACnet.owner[299]",190,39.8585
"UCACnet.owner[300]",196,39.8039
"UCACnet.owner[301]",191,39.8228
"UCACnet.owner[302]",194,39.8768
"UCACnet.owner[303]",197,39.7445
"UCACnet.owner[304]",193,39.7925
"UCACnet.owner[305]",196,39.8858
"UCACnet.owner[306]",197,39.8759
"UCACnet.owner[307]",194,39.7952
"UCACnet.owner[308]",194,39.8245
"UCACnet.owner[309]",190,39.8432
"UCACnet.owner[310]",195,39.8543
"UCACnet.owner[311]",193,39.8714
"UCACnet.owner[312]",193,39.8891
"UCACnet.owner[313]",195,39.8467
"UCACnet.owner[314]",188,39.8695
"UCACnet.owner[315]",191,39.7792
"UCACnet.owner[316]",190,39.8257
"UCACnet.owner[317]",194,39.7622
"UCACnet.owner[318]",197,39.7525
"UCACnet.owner[319]",194,39.8187
"UCACnet.owner[320]",191,39.9215
"UCACnet.owner[321]",197,39.861
"UCACnet.owner[322]",200,39.8535
"UCACnet.owner[323]",191,39.8598
"UCACnet.owner[324]",194,39.8809
"UCACnet.owner[325]",192,39.7163
"UCACnet.owner[326]",193,39.8498
"UCACnet.owner[327]",197,39.8497
"UCACnet.owner[328]",196,39.8551
"UCACnet.owner[329]",195,39.7123
"UCACnet.owner[330]",196,39.8492
"UCACnet.owner[331]",194,39.8571
"UCACnet.owner[332]",195,39.7252
"UCACnet.owner[333]",196,39.8737
"UCACnet.owner[334]",193,39.893
"UCACnet.owner[335]",191,39.8548
"UCACnet.owner[336]",195,39.872
"UCACnet.owner[337]",191,39.8633
"UCACnet.owner[338]",197,39.84
"UCACnet.owner[339]",192,39.8868
"UCACnet.owner[340]",194,39.851
"UCACnet.owner[341]",196,39.879
"UCACnet.owner[342]",192,39.748
"UCACnet.owner[343]",197,39.838
"UCACnet.owner[344]",197,39.8054
"UCACnet.owner[345]",194,39.7811
"UCACnet.owner[346]",195,39.7489
"UCACnet.owner[347]",196,39.8444
"UCACnet.owner[348]",194,39.8687
"UCACnet.owner[349]",201,39.864
"UCACnet.owner[350]",197,39.8251
"UCACnet.owner[351]",191,39.8638
"UCACnet.owner[352]",194,39.8801
"UCACnet.owner[353]",193,39.8386
"UCACnet.owner[354]",194,39.882
"UCACnet.owner[355]",197,39.8625
"UCACnet.owner[356]",192,39.8866
"UCACnet.owner[357]",193,39.8477
"UCACnet.owner[358]",193,39.7599
"UCACnet.owner[359]",195,39.8802
"UCACnet.owner[360]",187,39.8035
"UCACnet.owner[361]",196,39.844
"UCACnet.owner[362]",196,39.8598
"UCACnet.owner[363]",195,39.7478
"UCACnet.owner[364]",193,39.865
"UCACnet.owner[365]",196,39.8929
"UCACnet.owner[366]",191,39.8631
"UCACnet.owner[367]",193,39.8584
"UCACnet.owner[368]",193,39.8688
"UCACnet.owner[369]",197,39.835
"UCACnet.owner[370]",194,39.8618
"UCACnet.owner[371]",195,39.8645
"UCACnet.owner[372]",201,39.8648
"UCACnet.owner[373]",192,39.8602
"UCACnet.owner[374]",194,39.8995
"UCACnet.owner[375]",193,39.8597
"UCACnet.owner[376]",192,39.8622
"UCACnet.owner[377]",190,39.8643
"UCACnet.owner[378]",193,39.8589
"UCACnet.owner[379]",195,39.8685
"UCACnet.owner[380]",194,39.844
"UCACnet.owner[381]",187,39.8279
"UCACnet.owner[382]",197,39.847
"UCACnet.owner[383]",191,39.8292
"UCACnet.owner[384]",195,39.8234
"UCACnet.owner[385]",193,39.8211
"UCACnet.owner[386]",193,39.837
"UCACnet.owner[387]",197,39.8937
"UCACnet.owner[388]",189,39.8593
"UCACnet.owner[389]",191,39.8298
"UCACnet.owner[390]",199,39.8719
"UCACnet.owner[391]",194,39.8447
"UCACnet.owner[392]",192,39.8129
"UCACnet.owner[393]",190,39.8813
"UCACnet.owner[394]",191,39.7932
"UCACnet.owner[395]",193,39.7804
"UCACnet.owner[396]",196,39.7691
"UCACnet.owner[397]",191,39.7189
"UCACnet.owner[398]",192,39.8853
"UCACnet.owner[399]",196,39.8992
"UCACnet.owner[400]",194,39.8596
"UCACnet.owner[401]",194,39.8593
"UCACnet.owner[402]",194,39.8771
"UCACnet.owner[403]",195,39.7966
"UCACnet.owner[404]",198,39.8699
"UCACnet.owner[405]",188,39.8664
"UCACnet.owner[406]",194,39.8277
"UCACnet.owner[407]",195,39.8755
"UCACnet.owner[408]",197,39.7656
"UCACnet.owner[409]",190,39.8236
"UCACnet.owner[410]",199,39.7744
"UCACnet.owner[411]",194,39.8798
"UCACnet.owner[412]",193,39.9114
"UCACnet.owner[413]",194,39.8871
"UCACnet.owner[414]",194,39.8675
"UCACnet.owner[415]",195,39.8664
"UCACnet.owner[416]",185,39.819
"UCACnet.owner[417]",190,39.87
"UCACnet.owner[418]",192,39.8691
"UCACnet.owner[419]",194,39.9029
"UCACnet.owner[420]",191,39.8222
"UCACnet.owner[421]",189,39.859
"UCACnet.owner[422]",191,39.8383
"UCACnet.owner[423]",190,39.8593
"UCACnet.owner[424]",194,39.8718
"UCACnet.owner[425]",195,39.8362
"UCACnet.owner[426]",196,39.8047
"UCACnet.owner[427]",192,39.7713
"UCACnet.owner[428]",195,39.7486
"UCACnet.owner[429]",191,39.82
"UCACnet.owner[430]",193,39.8541
"UCACnet.owner[431]",197,39.8824
"UCACnet.owner[432]",192,39.8683
"UCACnet.owner[433]",194,39.8752
"UCACnet.owner[434]",193,39.8356
"UCACnet.owner[435]",192,39.9102
"UCACnet.owner[436]",195,39.8537
"UCACnet.owner[437]",192,39.8462
"UCACnet.owner[438]",196,39.875
"UCACnet.owner[439]",188,39.8975
"UCACnet.owner[440]",194,39.879
"UCACnet.owner[441]",192,39.7211
"UCACnet.owner[442]",195,39.8496
"UCACnet.owner[443]",192,39.8336
"UCACnet.owner[444]",193,39.8509
"UCACnet.owner[445]",192,39.8868
"UCACnet.owner[446]",191,39.8922
"UCACnet.owner[447]",192,39.8554
"UCACnet.owner[448]",195,39.8372
"UCACnet.owner[449]",188,39.8892
"UCACnet.owner[450]",195,39.881
"UCACnet.owner[451]",198,39.8881
"UCACnet.owner[452]",193,39.905
"UCACnet.owner[453]",191,39.8408
"UCACnet.owner[454]",193,39.804
"UCACnet.owner[455]",196,39.8718
"UCACnet.owner[456]",190,39.8121
"UCACnet.owner[457]",194,39.7983
"UCACnet.owner[458]",192,39.8459
"UCACnet.owner[459]",191,39.8318
"UCACnet.owner[460]",192,39.8376
"UCACnet.owner[461]",196,39.8157
"UCACnet.owner[462]",197,39.8443
"UCACnet.owner[463]",194,39.849
"UCACnet.owner[464]",194,39.8302
"UCACnet.owner[465]",196,39.8656
"UCACnet.owner[466]",200,39.7778
"UCACnet.owner[467]",188,39.9081
"UCACnet.owner[468]",191,39.8457
"UCACnet.owner[469]",192,39.7892
"UCACnet.owner[470]",193,39.8373
"UCACnet.owner[471]",191,39.9018
"UCACnet.owner[472]",196,39.8885
"UCACnet.owner[473]",191,39.864
"UCACnet.owner[474]",196,39.85
"UCACnet.owner[475]",193,39.8591
"UCACnet.owner[476]",197,39.8319
"UCACnet.owner[477]",193,39.788
"UCACnet.owner[478]",194,39.8595
"UCACnet.owner[479]",197,39.8563
"UCACnet.owner[480]",195,39.8134
"UCACnet.owner[481]",187,39.8979
"UCACnet.owner[482]",194,39.7898
"UCACnet.owner[483]",188,39.9033
"UCACnet.owner[484]",191,39.8671
"UCACnet.owner[485]",197,39.8335
"UCACnet.owner[486]",194,39.7944
"UCACnet.owner[487]",193,39.8563
"UCACnet.owner[488]",194,39.8607
"UCACnet.owner[489]",192,39.8636
"UCACnet.owner[490]",194,39.8328
"UCACnet.owner[491]",195,39.8537
"UCACnet.owner[492]",194,39.8645
"UCACnet.owner[493]",191,39.8747
"UCACnet.owner[494]",200,39.7979
"UCACnet.owner[495]",194,39.8196
"UCACnet.owner[496]",196,39.7851
"UCACnet.owner[497]",195,39.8389
"UCACnet.owner[498]",195,39.8589
"UCACnet.owner[499]",193,39.7917
"UCACnet.owner[500]",193,39.8577
"UCACnet.owner[501]",196,39.8704
"UCACnet.owner[502]",191,39.8473
"UCACnet.owner[503]",195,39.7602
"UCACnet.owner[504]",196,39.8655
"UCACnet.owner[505]",196,39.909
"UCACnet.owner[506]",194,39.835
"UCACnet.owner[507]",195,39.7839
"UCACnet.owner[508]",193,39.8714
"UCACnet.owner[509]",193,39.8132
"UCACnet.owner[510]",196,39.7997
"UCACnet.owner[511]",197,39.8799
"UCACnet.owner[512]",193,39.8525
"UCACnet.owner[513]",196,39.8966
"UCACnet.owner[514]",192,39.8751
"UCACnet.owner[515]",195,39.7678
"UCACnet.owner[516]",190,39.8596
"UCACnet.owner[517]",189,39.8148
"UCACnet.owner[518]",193,39.8316
"UCACnet.owner[519]",188,39.876
"UCACnet.owner[520]",192,39.8509
"UCACnet.owner[521]",193,39.8366
"UCACnet.owner[522]",191,39.7538
"UCACnet.owner[523]",195,39.75
"UCACnet.owner[524]",195,39.7368
"UCACnet.owner[525]",195,39.8525
"UCACnet.owner[526]",191,39.8468
"UCACnet.owner[527]",195,39.6969
"UCACnet.owner[528]",194,39.8918
"UCACnet.owner[529]",191,39.864
"UCACnet.owner[530]",191,39.9089
"UCACnet.owner[531]",198,39.8696
"UCACnet.owner[532]",191,39.8932
"UCACnet.owner[533]",194,39.8493
"UCACnet.owner[534]",194,39.8696
"UCACnet.owner[535]",191,39.8337
"UCACnet.owner[536]",194,39.7573
"UCACnet.owner[537]",198,39.8387
"UCACnet.owner[538]",189,39.8851
"UCACnet.owner[539]",193,39.8775
"UCACnet.owner[540]",195,39.8397
"UCACnet.owner[541]",194,39.8527
"UCACnet.owner[542]",192,39.8716
"UCACnet.owner[543]",195,39.8754
"UCACnet.owner[544]",193,39.8443
"UCACnet.owner[545]",194,39.8087
"UCACnet.owner[546]",196,39.8752
"UCACnet.owner[547]",189,39.8316
"UCACnet.owner[548]",193,39.8531
"UCACnet.owner[549]",190,39.8485
"UCACnet.owner[550]",193,39.8282
"UCACnet.owner[551]",195,39.8333
"UCACnet.owner[552]",194,39.8562
"UCACnet.owner[553]",195,39.8862
"UCACnet.owner[554]",194,39.8496
"UCACnet.owner[555]",193,39.8332
"UCACnet.owner[556]",196,39.8886
"UCACnet.owner[557]",191,39.8823
"UCACnet.owner[558]",194,39.8735
"UCACnet.owner[559]",196,39.8702
"UCACnet.owner[560]",189,39.8585
"UCACnet.owner[561]",193,39.8596
"UCACnet.owner[562]",191,39.919
"UCACnet.owner[563]",195,39.8174
"UCACnet.owner[564]",195,39.8948
"UCACnet.owner[565]",196,39.8853
"UCACnet.owner[566]",192,39.7516
"UCACnet.owner[567]",195,39.8689
"UCACnet.owner[568]",196,39.8762
"UCACnet.owner[569]",194,39.8891
"UCACnet.owner[570]",193,39.7993
"UCACnet.owner[571]",191,39.8613
"UCACnet.owner[572]",193,39.8456
"UCACnet.owner[573]",191,39.8407
"UCACnet.owner[574]",195,39.8448
"UCACnet.owner[575]",192,39.8713
"UCACnet.owner[576]",196,39.8839
"UCACnet.owner[577]",193,39.7066
"UCACnet.owner[578]",194,39.8504
"UCACnet.owner[579]",196,39.8813
"UCACnet.owner[580]",192,39.867
"UCACnet.owner[581]",196,39.8516
"UCACnet.owner[582]",194,39.7857
"UCACnet.owner[583]",192,39.8153
"UCACnet.owner[584]",192,39.8227
"UCACnet.owner[585]",195,39.8159
"UCACnet.owner[586]",192,39.7838
"UCACnet.owner[587]",190,39.849
"UCACnet.owner[588]",193,39.8548
"UCACnet.owner[589]",201,39.752
"UCACnet.owner[590]",196,39.8327
"UCACnet.owner[591]",195,39.8239
"UCACnet.owner[592]",196,39.752
"UCACnet.owner[593]",188,39.8391
"UCACnet.owner[594]",194,39.9089
"UCACnet.owner[595]",188,39.8653
"UCACnet.owner[596]",187,39.8488
"UCACnet.owner[597]",192,39.8407
"UCACnet.owner[598]",193,39.8759
"UCACnet.owner[599]",193,39.8753
"Average",193.406666666667,39.8454546666667
